calculation_id,calculation_type,calculation_version,result_id,grid_area_code,energy_supplier_id,charge_code,charge_type,charge_owner_id,resolution,quantity_unit,metering_point_type,settlement_method,is_tax,currency,time,quantity,quantity_qualities,price,amount
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-08 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-07 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-13 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-02 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-06 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2021-12-31 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-27 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-14 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-23 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-26 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-10 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-18 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-04 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-28 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-16 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-21 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-15 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-25 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-30 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-19 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,714b4e71-bc5c-48d1-bf78-126cedc39018,533,5790001095390,SEF2 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-24 23:00:00.000000,0.000,"[""missing""]",0.371500,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-21 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-23 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-24 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-29 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-07 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-10 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2021-12-31 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-19 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-26 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-14 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-01 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-11 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-13 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-03 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-16 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-20 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-04 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-12 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-18 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-08 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-22 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-28 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-30 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-06 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-09 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-05 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-15 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-02 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-27 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-17 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,926abc3f-e309-4540-9f2d-9ea94bb78456,533,5790000701278,SEF3 NT-01,tariff,5790000392551,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-25 23:00:00.000000,0.000,"[""missing""]",0.144900,0.000000
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-30 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-05 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-14 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-15 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-16 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-02 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-25 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-26 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-17 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-12 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-20 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-04 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-08 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-11 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-22 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-27 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-09 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-24 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-01 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-19 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-29 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-10 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-21 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-18 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2021-12-31 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-06 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-03 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-13 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
c89b2454-f864-4378-94da-9ea00fd0cd8d,wholesale_fixing,24,344eba81-1568-4a3a-857c-500276db5179,543,5790001687137,40000,tariff,5790000432752,P1D,kWh,consumption,non_profiled,false,DKK,2022-01-23 23:00:00.000000,25282.944,"[""measured""]",0.059000,1491.693696
